Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,VisitorType,Weekend,Revenue,TotalPages,TotalDuration,PagesPerSecond,EngagementScore,PageValuePerPage,ProductFocus,HighBounce,HighExit,ActiveBuyer,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,ReturningVisitorFlag,ProductEngagement,InfoEfficiency,AdminEfficiency
0.0,0.0,0.0,0.0,0.01702127659574468,0.07791258358267676,0.055555555,0.130555555,0.0,0.2,2,0,0,0.0160857908847185,0.07284524555540035,0.003468041038051303,0.07203585394621204,0.0,0.926654740608229,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.008520923659133608,0.0,0.5,0.0,1.0,2,1,0,0.002680965147453083,0.007966733328124647,0.005128205128205128,0.007966733328124647,0.0,0.669250645994832,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005673758865248227,0.04701199260211646,0.0,0.375,0.0,0.0,2,0,0,0.005361930294906166,0.04395439077586012,0.0019111323459149545,0.04395439077586012,0.0,0.8031007751937985,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005673758865248227,0.03986225207033875,0.25,0.125,0.0,0.4,2,0,0,0.005361930294906166,0.03726966052118856,0.0022514071289067863,0.035406177495129136,0.0,0.8031007751937985,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.2,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.6,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.14814814814814814,0.23653643083421327,0.08333333333333333,0.0,0.05106382978723405,0.29345522403953667,0.0,0.073682335,0.05375629693529549,0.2,2,0,0,0.05630026809651475,0.2897532961607113,0.003060189185170512,0.2897532961607113,0.01336139495947148,0.840454299621417,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.02312724739747985,0.0,0.09461457233368531
0.0,0.0,0.0,0.0,0.005673758865248227,0.0305577951913757,0.0,0.25,0.0,0.4,2,0,0,0.005361930294906166,0.02857035400430908,0.002930402930402931,0.02857035400430908,0.0,0.8031007751937985,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.0675818373812038,0.0,0.0,0.02269503546099291,0.1121490205357654,0.05882353,0.232843135,0.0,0.6,2,0,0,0.02412868632707775,0.10925042609077365,0.003472942668435319,0.10796512694744097,0.0,0.8453692370461036,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.04505455825413586
0.0,0.0,0.0,0.0,0.00851063829787234,0.04965641718598551,0.0,0.083333335,0.0,0.4,2,0,0,0.00804289544235925,0.04642682525700226,0.002714932126696833,0.04642682525700226,0.0,0.8604651162790697,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.011347517730496455,0.11776504146830175,0.25,0.604166665,0.0,0.0,2,0,0,0.010723860589812333,0.11010574889352961,0.0015315694758203469,0.10460046144885313,0.0,0.892334194659776,0,1,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.4444444444444444,0.9999999999999999,0.0,0.0,0.059574468085106386,0.4564815509860465,0.045,0.098333335,0.10589367657135017,0.0,2,0,0,0.07238605898123325,0.49183131836081323,0.0023188571760062,0.4874048364955659,0.020577767251269276,0.7665961945031713,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.07086732072966759,0.0,0.15384615384615383
0.0,0.0,0.0,0.0,0.019858156028368795,0.2075873298337205,0.0,0.035714285,0.0,0.0,2,1,0,0.01876675603217158,0.19408610676965735,0.0015221527589018757,0.19408610676965735,0.0,0.9369509043927648,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.1111111111111111,0.37099612810982047,0.0,0.0,0.03829787234042553,0.23457025474451612,0.0,0.06321839,0.06334530812746439,0.8,2,0,1,0.040214477211796246,0.2434432247349774,0.00260119365897541,0.2434432247349774,0.02183954933646184,0.8743435858964741,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.021784126451389593,0.0,0.18549806405491023
0.14814814814814814,0.18585005279831043,0.0,0.0,0.12765957446808512,1.0,0.01075269,0.07506517,0.0,0.0,2,0,0,0.1260053619302949,0.947048694862206,0.0020968555530369733,0.9450120306560544,0.0,0.9510403916768665,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.07434002111932418
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.6,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.025531914893617023,0.2650301082944316,0.0,0.037037035,0.0,0.0,2,0,0,0.02412868632707775,0.24779287799891145,0.001533350370559673,0.24779287799891145,0.0,0.9510403916768665,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.2,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.028368794326241138,0.05799451643597366,0.125,0.2625,0.0,0.0,2,0,0,0.02680965147453083,0.05422262484932555,0.0077552110701259135,0.052867059228092414,0.0,0.9560723514211886,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0126344730118188,0.0,0.5,0.0,0.4,2,0,0,0.002680965147453083,0.011812742521012408,0.003496503496503497,0.011812742521012408,0.0,0.669250645994832,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.011347517730496455,0.12536531361543807,0.0,0.0625,0.0,0.0,2,0,0,0.010723860589812333,0.11721170874478416,0.001438935187848755,0.11721170874478416,0.0,0.892334194659776,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00425531914893617,0.03966636875803577,0.0,0.333333335,0.0,0.0,2,0,0,0.004021447721179625,0.03708651721713198,0.0016968325791855206,0.03708651721713198,0.0,0.752906976744186,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02269503546099291,0.17286701445423824,0.0,0.125,0.0,0.0,2,0,0,0.021447721179624665,0.16162395773957852,0.0020884093283464553,0.16162395773957852,0.0,0.9448244414044688,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.37037037037037035,0.9999999999999999,0.0,0.0,0.05106382978723405,0.6203648676846515,0.02173913,0.07246377,0.03162122298359608,0.0,2,0,1,0.06166219839142091,0.6450558669303676,0.0015063105404398585,0.6422512762606752,0.007190709070904164,0.7689262741217219,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.028759320090944385,0.0,0.18181818181818182
0.0,0.0,0.0,0.0,0.0028368794326241137,0.02233069648600532,0.0,0.25,0.0,0.6,2,0,0,0.002680965147453083,0.02087833561853356,0.0019980019980019984,0.02087833561853356,0.0,0.669250645994832,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,1.0,2,1,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.4,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.009929078014184398,0.0611155903827514,0.0,0.142857145,0.0,0.0,2,1,0,0.00938337801608579,0.05714070800861816,0.002576370997423629,0.05714070800861816,0.0,0.8783914728682171,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.005673758865248227,0.07933273751607153,0.0,0.083333335,0.0,0.8,2,0,0,0.005361930294906166,0.07417303443426396,0.0011353959693443088,0.07417303443426396,0.0,0.8031007751937985,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00851063829787234,0.011606085673647501,0.0,0.1,0.0,0.0,2,0,0,0.00804289544235925,0.010851240222790468,0.011396011396011397,0.010851240222790468,0.0,0.8604651162790697,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01702127659574468,0.11018435766121046,0.083333335,0.291666665,0.0,0.0,2,0,0,0.0160857908847185,0.10301810338092217,0.0024549918166939444,0.10130113495690077,0.0,0.926654740608229,0,1,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.8,2,1,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.009929078014184398,0.04407374306448418,0.285714285,0.42857143,0.0,0.0,2,0,0,0.00938337801608579,0.04120724135236887,0.0035659704533876724,0.03885254185240596,0.0,0.8783914728682171,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00425531914893617,0.040547843619325445,0.0,0.333333335,0.0,0.0,2,0,0,0.004021447721179625,0.03791066204417936,0.0016602102933038186,0.03791066204417936,0.0,0.752906976744186,0,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.009929078014184398,0.09916592189508941,0.142857145,0.11904761999999999,0.0,0.4,2,0,0,0.00938337801608579,0.09271629304282995,0.001590728326326554,0.09006725605901353,0.0,0.8783914728682171,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02695035460992908,0.18218126548853256,0.0,0.039473685,0.0,0.0,2,0,0,0.02546916890080429,0.17033242141204577,0.0023533977697658337,0.17033242141204577,0.0,0.9536821705426356,0,0,1,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.15205913410770855,0.0,0.0,0.021276595744680854,0.04961121333338386,0.0,0.05882353,0.0,0.4,2,0,0,0.022788203753351208,0.05627429933160715,0.006352765322799574,0.05627429933160715,0.0,0.8365633074935401,0,0,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.1013727560718057
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,2,1,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0.0
